id,date,region,category,value
1,2020-02-16,Canada,Retail & recreation,12.84
2,2020-02-17,Canada,Retail & recreation,-12.04
3,2020-02-18,Canada,Retail & recreation,-1.33
4,2020-02-19,Canada,Retail & recreation,0.82
5,2020-02-20,Canada,Retail & recreation,5.69
6,2020-02-21,Canada,Retail & recreation,1.6
7,2020-02-22,Canada,Retail & recreation,7.71
8,2020-02-23,Canada,Retail & recreation,9.65
9,2020-02-24,Canada,Retail & recreation,2.54
10,2020-02-25,Canada,Retail & recreation,1.88
11,2020-02-26,Canada,Retail & recreation,-1.68
12,2020-02-27,Canada,Retail & recreation,-7.99
13,2020-02-28,Canada,Retail & recreation,-0.61
14,2020-02-29,Canada,Retail & recreation,6.82
15,2020-03-01,Canada,Retail & recreation,10.26
16,2020-03-02,Canada,Retail & recreation,3.49
17,2020-03-03,Canada,Retail & recreation,4.2
18,2020-03-04,Canada,Retail & recreation,4.75
19,2020-03-05,Canada,Retail & recreation,7.41
20,2020-03-06,Canada,Retail & recreation,1.29
21,2020-03-07,Canada,Retail & recreation,6.5
22,2020-03-08,Canada,Retail & recreation,9.19
23,2020-03-09,Canada,Retail & recreation,3.88
24,2020-03-10,Canada,Retail & recreation,-0.61
25,2020-03-11,Canada,Retail & recreation,3.46
26,2020-03-12,Canada,Retail & recreation,7.25
27,2020-03-13,Canada,Retail & recreation,-4.73
28,2020-03-14,Canada,Retail & recreation,-10.89
29,2020-03-15,Canada,Retail & recreation,-11.55
30,2020-03-16,Canada,Retail & recreation,-11.57
31,2020-03-17,Canada,Retail & recreation,-26.65
32,2020-03-18,Canada,Retail & recreation,-32.81
33,2020-03-19,Canada,Retail & recreation,-35.76
34,2020-03-20,Canada,Retail & recreation,-43.6
35,2020-03-21,Canada,Retail & recreation,-48.91
36,2020-03-22,Canada,Retail & recreation,-51.27
37,2020-03-23,Canada,Retail & recreation,-45.48
38,2020-03-24,Canada,Retail & recreation,-49.46
39,2020-03-25,Canada,Retail & recreation,-53.39
40,2020-03-26,Canada,Retail & recreation,-54.03
41,2020-03-27,Canada,Retail & recreation,-54.69
42,2020-03-28,Canada,Retail & recreation,-59.4
43,2020-03-29,Canada,Retail & recreation,-59.05
44,2020-02-16,Canada,Grocery & pharmacy,7.59
45,2020-02-17,Canada,Grocery & pharmacy,-15.12
46,2020-02-18,Canada,Grocery & pharmacy,4.28
47,2020-02-19,Canada,Grocery & pharmacy,1.4
48,2020-02-20,Canada,Grocery & pharmacy,3.69
49,2020-02-21,Canada,Grocery & pharmacy,-0.73
50,2020-02-22,Canada,Grocery & pharmacy,4.97
51,2020-02-23,Canada,Grocery & pharmacy,6.12
52,2020-02-24,Canada,Grocery & pharmacy,2.22
53,2020-02-25,Canada,Grocery & pharmacy,5.29
54,2020-02-26,Canada,Grocery & pharmacy,1.54
55,2020-02-27,Canada,Grocery & pharmacy,-8.86
56,2020-02-28,Canada,Grocery & pharmacy,0.7
57,2020-02-29,Canada,Grocery & pharmacy,6.65
58,2020-03-01,Canada,Grocery & pharmacy,9.37
59,2020-03-02,Canada,Grocery & pharmacy,3.28
60,2020-03-03,Canada,Grocery & pharmacy,5.53
61,2020-03-04,Canada,Grocery & pharmacy,3.52
62,2020-03-05,Canada,Grocery & pharmacy,4.97
63,2020-03-06,Canada,Grocery & pharmacy,-0.67
64,2020-03-07,Canada,Grocery & pharmacy,4.94
65,2020-03-08,Canada,Grocery & pharmacy,7.35
66,2020-03-09,Canada,Grocery & pharmacy,4.16
67,2020-03-10,Canada,Grocery & pharmacy,0.9
68,2020-03-11,Canada,Grocery & pharmacy,6.7
69,2020-03-12,Canada,Grocery & pharmacy,27.4
70,2020-03-13,Canada,Grocery & pharmacy,34.64
71,2020-03-14,Canada,Grocery & pharmacy,19.19
72,2020-03-15,Canada,Grocery & pharmacy,11.31
73,2020-03-16,Canada,Grocery & pharmacy,22.54
74,2020-03-17,Canada,Grocery & pharmacy,12.57
75,2020-03-18,Canada,Grocery & pharmacy,6.6
76,2020-03-19,Canada,Grocery & pharmacy,3.51
77,2020-03-20,Canada,Grocery & pharmacy,-5.27
78,2020-03-21,Canada,Grocery & pharmacy,-12.11
79,2020-03-22,Canada,Grocery & pharmacy,-20.97
80,2020-03-23,Canada,Grocery & pharmacy,-13.11
81,2020-03-24,Canada,Grocery & pharmacy,-15.27
82,2020-03-25,Canada,Grocery & pharmacy,-20.85
83,2020-03-26,Canada,Grocery & pharmacy,-20.87
84,2020-03-27,Canada,Grocery & pharmacy,-20.53
85,2020-03-28,Canada,Grocery & pharmacy,-27.08
86,2020-03-29,Canada,Grocery & pharmacy,-34.65
87,2020-02-16,Canada,Parks,40.65
88,2020-02-17,Canada,Parks,62.82
89,2020-02-18,Canada,Parks,6.02
90,2020-02-19,Canada,Parks,9.32
91,2020-02-20,Canada,Parks,13.54
92,2020-02-21,Canada,Parks,10.23
93,2020-02-22,Canada,Parks,27.85
94,2020-02-23,Canada,Parks,36.0
95,2020-02-24,Canada,Parks,18.65
96,2020-02-25,Canada,Parks,8.96
97,2020-02-26,Canada,Parks,0.64
98,2020-02-27,Canada,Parks,-5.99
99,2020-02-28,Canada,Parks,-5.1
100,2020-02-29,Canada,Parks,10.5
101,2020-03-02,Canada,Parks,1.02
102,2020-03-04,Canada,Parks,10.9
103,2020-03-12,Canada,Parks,11.47
104,2020-03-14,Canada,Parks,-8.16
105,2020-03-16,Canada,Parks,14.77
106,2020-03-18,Canada,Parks,14.21
107,2020-03-20,Canada,Parks,-7.85
108,2020-03-22,Canada,Parks,3.98
109,2020-03-24,Canada,Parks,-9.86
110,2020-03-26,Canada,Parks,-17.96
111,2020-03-28,Canada,Parks,-30.06
112,2020-02-16,Canada,Transit stations,4.32
113,2020-02-18,Canada,Transit stations,-1.29
114,2020-02-20,Canada,Transit stations,-0.91
115,2020-02-22,Canada,Transit stations,6.07
116,2020-02-24,Canada,Transit stations,-0.67
117,2020-02-26,Canada,Transit stations,-1.56
118,2020-02-28,Canada,Transit stations,1.02
119,2020-03-01,Canada,Transit stations,5.55
120,2020-03-03,Canada,Transit stations,-2.35
121,2020-03-05,Canada,Transit stations,-0.98
122,2020-03-07,Canada,Transit stations,2.82
123,2020-03-09,Canada,Transit stations,-2.78
124,2020-03-11,Canada,Transit stations,-2.77
125,2020-03-13,Canada,Transit stations,-17.26
126,2020-03-15,Canada,Transit stations,-21.82
127,2020-03-17,Canada,Transit stations,-45.12
128,2020-03-19,Canada,Transit stations,-52.04
129,2020-03-21,Canada,Transit stations,-49.07
130,2020-03-23,Canada,Transit stations,-63.17
131,2020-03-25,Canada,Transit stations,-65.41
132,2020-03-27,Canada,Transit stations,-66.42
133,2020-03-29,Canada,Transit stations,-65.61
134,2020-02-17,Canada,Workplace,-52.26
135,2020-02-19,Canada,Workplace,0.32
136,2020-02-21,Canada,Workplace,-2.59
137,2020-02-23,Canada,Workplace,4.9
138,2020-02-25,Canada,Workplace,3.19
139,2020-02-27,Canada,Workplace,-5.24
140,2020-02-29,Canada,Workplace,6.68
141,2020-03-02,Canada,Workplace,-0.98
142,2020-03-04,Canada,Workplace,-0.85
143,2020-03-06,Canada,Workplace,-1.07
144,2020-03-08,Canada,Workplace,4.03
145,2020-03-10,Canada,Workplace,1.27
146,2020-03-12,Canada,Workplace,1.96
147,2020-03-14,Canada,Workplace,-0.81
148,2020-03-16,Canada,Workplace,-26.79
149,2020-03-18,Canada,Workplace,-39.89
150,2020-03-20,Canada,Workplace,-45.45
151,2020-03-22,Canada,Workplace,-35.1
152,2020-03-24,Canada,Workplace,-54.51
153,2020-03-26,Canada,Workplace,-59.23
154,2020-03-28,Canada,Workplace,-44.05
155,2020-02-16,Canada,Residential,-1.62
156,2020-02-18,Canada,Residential,0.86
157,2020-02-20,Canada,Residential,-0.17
158,2020-02-22,Canada,Residential,-0.71
159,2020-02-24,Canada,Residential,-0.02
160,2020-02-26,Canada,Residential,0.85
161,2020-02-28,Canada,Residential,1.23
162,2020-03-01,Canada,Residential,-0.77
163,2020-03-03,Canada,Residential,0.34
164,2020-03-05,Canada,Residential,0.56
165,2020-03-07,Canada,Residential,0.06
166,2020-03-09,Canada,Residential,0.59
167,2020-03-11,Canada,Residential,0.49
168,2020-03-13,Canada,Residential,4.83
169,2020-03-15,Canada,Residential,4.09
170,2020-03-17,Canada,Residential,13.55
171,2020-03-19,Canada,Residential,17.4
172,2020-03-21,Canada,Residential,13.37
173,2020-03-23,Canada,Residential,19.96
174,2020-03-25,Canada,Residential,23.33
175,2020-03-27,Canada,Residential,25.49
176,2020-03-29,Canada,Residential,13.7
177,2020-02-17,Alberta,Retail & recreation,-7.41
178,2020-02-19,Alberta,Retail & recreation,3.12
179,2020-02-21,Alberta,Retail & recreation,2.43
180,2020-02-23,Alberta,Retail & recreation,3.62
181,2020-02-25,Alberta,Retail & recreation,1.95
182,2020-02-27,Alberta,Retail & recreation,7.26
183,2020-02-29,Alberta,Retail & recreation,5.32
184,2020-03-02,Alberta,Retail & recreation,4.33
185,2020-03-04,Alberta,Retail & recreation,4.38
186,2020-03-06,Alberta,Retail & recreation,4.09
187,2020-03-08,Alberta,Retail & recreation,-0.94
188,2020-03-10,Alberta,Retail & recreation,2.31
189,2020-03-12,Alberta,Retail & recreation,4.36
190,2020-03-14,Alberta,Retail & recreation,-18.71
191,2020-03-16,Alberta,Retail & recreation,-11.01
192,2020-03-18,Alberta,Retail & recreation,-31.02
193,2020-03-20,Alberta,Retail & recreation,-38.2
194,2020-03-22,Alberta,Retail & recreation,-48.93
195,2020-03-24,Alberta,Retail & recreation,-48.08
196,2020-03-26,Alberta,Retail & recreation,-47.31
197,2020-03-28,Alberta,Retail & recreation,-54.91
198,2020-02-16,Alberta,Grocery & pharmacy,-1.69
199,2020-02-18,Alberta,Grocery & pharmacy,0.63
200,2020-02-20,Alberta,Grocery & pharmacy,8.72
201,2020-02-22,Alberta,Grocery & pharmacy,6.54
202,2020-02-24,Alberta,Grocery & pharmacy,1.13
203,2020-02-26,Alberta,Grocery & pharmacy,7.42
204,2020-02-28,Alberta,Grocery & pharmacy,10.82
205,2020-03-01,Canada,Parks,22.94
206,2020-03-03,Canada,Parks,8.4
207,2020-03-05,Canada,Parks,17.52
208,2020-03-06,Canada,Parks,5.6
209,2020-03-07,Canada,Parks,17.21
210,2020-03-08,Canada,Parks,49.76
211,2020-03-09,Canada,Parks,30.74
212,2020-03-10,Canada,Parks,-2.06
213,2020-03-11,Canada,Parks,11.65
214,2020-03-13,Canada,Parks,-16.26
215,2020-03-15,Canada,Parks,27.69
216,2020-03-17,Canada,Parks,6.76
217,2020-03-19,Canada,Parks,17.91
218,2020-03-21,Canada,Parks,11.45
219,2020-03-23,Canada,Parks,-26.69
220,2020-03-25,Canada,Parks,1.33
221,2020-03-27,Canada,Parks,-9.6
222,2020-03-29,Canada,Parks,-16.35
223,2020-02-17,Canada,Transit stations,-27.55
224,2020-02-19,Canada,Transit stations,-0.05
225,2020-02-21,Canada,Transit stations,-0.83
226,2020-02-23,Canada,Transit stations,4.96
227,2020-02-25,Canada,Transit stations,-0.17
228,2020-02-27,Canada,Transit stations,-4.53
229,2020-02-29,Canada,Transit stations,6.28
230,2020-03-02,Canada,Transit stations,-2.38
231,2020-03-04,Canada,Transit stations,-0.47
232,2020-03-06,Canada,Transit stations,-2.74
233,2020-03-08,Canada,Transit stations,3.28
234,2020-03-10,Canada,Transit stations,-5.61
235,2020-03-12,Canada,Transit stations,-5.66
236,2020-03-14,Canada,Transit stations,-19.18
237,2020-03-16,Canada,Transit stations,-37.1
238,2020-03-18,Canada,Transit stations,-48.3
239,2020-03-20,Canada,Transit stations,-54.4
240,2020-03-22,Canada,Transit stations,-54.14
241,2020-03-24,Canada,Transit stations,-64.26
242,2020-03-26,Canada,Transit stations,-67.93
243,2020-03-28,Canada,Transit stations,-63.98
244,2020-02-16,Canada,Workplace,0.27
245,2020-02-18,Canada,Workplace,-0.77
246,2020-02-20,Canada,Workplace,1.1
247,2020-02-22,Canada,Workplace,5.96
248,2020-02-24,Canada,Workplace,2.58
249,2020-02-26,Canada,Workplace,0.77
250,2020-02-28,Canada,Workplace,0.35
251,2020-03-01,Canada,Workplace,5.47
252,2020-03-03,Canada,Workplace,-0.12
253,2020-03-05,Canada,Workplace,-2.05
254,2020-03-07,Canada,Workplace,5.68
255,2020-03-09,Canada,Workplace,1.98
256,2020-03-11,Canada,Workplace,2.3
257,2020-03-13,Canada,Workplace,-6.17
258,2020-03-15,Canada,Workplace,-5.0
259,2020-03-17,Canada,Workplace,-34.57
260,2020-03-19,Canada,Workplace,-43.04
261,2020-03-21,Canada,Workplace,-32.08
262,2020-03-23,Canada,Workplace,-51.15
263,2020-03-25,Canada,Workplace,-58.59
264,2020-03-27,Canada,Workplace,-58.52
265,2020-03-29,Canada,Workplace,-43.62
266,2020-02-17,Canada,Residential,11.21
267,2020-02-19,Canada,Residential,0.33
268,2020-02-21,Canada,Residential,0.91
269,2020-02-23,Canada,Residential,-0.97
270,2020-02-25,Canada,Residential,-0.25
271,2020-02-27,Canada,Residential,3.96
272,2020-02-29,Canada,Residential,-0.33
273,2020-03-02,Canada,Residential,0.93
274,2020-03-04,Canada,Residential,0.49
275,2020-03-06,Canada,Residential,1.25
276,2020-03-08,Canada,Residential,-0.36
277,2020-03-10,Canada,Residential,1.44
278,2020-03-12,Canada,Residential,0.63
279,2020-03-14,Canada,Residential,4.67
280,2020-03-16,Canada,Residential,9.75
281,2020-03-18,Canada,Residential,15.58
282,2020-03-20,Canada,Residential,20.22
283,2020-03-22,Canada,Residential,11.29
284,2020-03-24,Canada,Residential,21.73
285,2020-03-26,Canada,Residential,24.64
286,2020-03-28,Canada,Residential,16.59
287,2020-02-16,Alberta,Retail & recreation,9.74
288,2020-02-18,Alberta,Retail & recreation,-0.62
289,2020-02-20,Alberta,Retail & recreation,7.31
290,2020-02-22,Alberta,Retail & recreation,8.17
291,2020-02-24,Alberta,Retail & recreation,-0.78
292,2020-02-26,Alberta,Retail & recreation,5.12
293,2020-02-28,Alberta,Retail & recreation,8.27
294,2020-03-01,Alberta,Retail & recreation,7.93
295,2020-03-03,Alberta,Retail & recreation,5.18
296,2020-03-05,Alberta,Retail & recreation,5.6
297,2020-03-07,Alberta,Retail & recreation,-2.41
298,2020-03-09,Alberta,Retail & recreation,2.22
299,2020-03-11,Alberta,Retail & recreation,3.37
300,2020-03-13,Alberta,Retail & recreation,-8.46
301,2020-03-15,Alberta,Retail & recreation,-17.67
302,2020-03-17,Alberta,Retail & recreation,-21.36
303,2020-03-19,Alberta,Retail & recreation,-35.48
304,2020-03-21,Alberta,Retail & recreation,-46.24
305,2020-03-23,Alberta,Retail & recreation,-43.37
306,2020-03-25,Alberta,Retail & recreation,-46.81
307,2020-03-27,Alberta,Retail & recreation,-47.67
308,2020-03-29,Alberta,Retail & recreation,-54.7
309,2020-02-17,Alberta,Grocery & pharmacy,-2.19
310,2020-02-19,Alberta,Grocery & pharmacy,4.48
311,2020-02-21,Alberta,Grocery & pharmacy,3.08
312,2020-02-23,Alberta,Grocery & pharmacy,2.58
313,2020-02-25,Alberta,Grocery & pharmacy,2.63
314,2020-02-27,Alberta,Grocery & pharmacy,9.62
315,2020-02-29,Alberta,Grocery & pharmacy,6.58
316,2020-03-02,Alberta,Grocery & pharmacy,6.76
317,2020-03-04,Alberta,Grocery & pharmacy,7.19
318,2020-03-06,Alberta,Grocery & pharmacy,8.8
319,2020-03-08,Alberta,Grocery & pharmacy,3.38
320,2020-03-10,Alberta,Grocery & pharmacy,4.69
321,2020-03-12,Alberta,Grocery & pharmacy,28.57
322,2020-03-14,Alberta,Grocery & pharmacy,12.25
323,2020-03-16,Alberta,Grocery & pharmacy,31.48
324,2020-03-18,Alberta,Grocery & pharmacy,11.32
325,2020-03-20,Alberta,Grocery & pharmacy,3.54
326,2020-03-22,Alberta,Grocery & pharmacy,-20.7
327,2020-03-24,Alberta,Grocery & pharmacy,-16.27
328,2020-03-26,Alberta,Grocery & pharmacy,-11.57
329,2020-03-28,Alberta,Grocery & pharmacy,-21.17
330,2020-02-16,Alberta,Parks,27.51
331,2020-02-18,Alberta,Parks,-1.96
332,2020-02-20,Alberta,Parks,11.13
333,2020-02-22,Alberta,Parks,18.92
334,2020-02-24,Alberta,Parks,0.59
335,2020-02-26,Alberta,Parks,7.92
336,2020-02-28,Alberta,Parks,12.71
337,2020-03-01,Alberta,Parks,13.35
338,2020-03-03,Alberta,Parks,13.44
339,2020-03-05,Alberta,Parks,2.47
340,2020-03-07,Alberta,Parks,-10.75
341,2020-03-09,Alberta,Parks,16.1
342,2020-03-11,Alberta,Parks,15.53
343,2020-03-13,Alberta,Parks,-28.35
344,2020-03-15,Alberta,Parks,-28.24
345,2020-03-17,Alberta,Parks,-11.66
346,2020-03-19,Alberta,Parks,-27.77
347,2020-03-21,Alberta,Parks,8.38
348,2020-03-23,Alberta,Parks,-22.2
349,2020-03-25,Alberta,Parks,-24.67
350,2020-03-27,Alberta,Parks,-16.06
351,2020-03-29,Alberta,Parks,-23.35
352,2020-02-17,Alberta,Transit stations,-40.37
353,2020-02-19,Alberta,Transit stations,-6.73
354,2020-02-21,Alberta,Transit stations,-1.02
355,2020-02-23,Alberta,Transit stations,-0.11
356,2020-02-25,Alberta,Transit stations,1.95
357,2020-02-27,Alberta,Transit stations,0.97
358,2020-02-29,Alberta,Transit stations,3.52
359,2020-03-02,Alberta,Transit stations,1.16
360,2020-03-04,Alberta,Transit stations,-0.04
361,2020-03-06,Alberta,Transit stations,2.58
362,2020-03-08,Alberta,Transit stations,-4.37
363,2020-03-10,Alberta,Transit stations,-3.77
364,2020-03-12,Alberta,Transit stations,-7.73
365,2020-03-14,Alberta,Transit stations,-26.38
366,2020-03-16,Alberta,Transit stations,-39.23
367,2020-03-18,Alberta,Transit stations,-51.58
368,2020-03-20,Alberta,Transit stations,-53.25
369,2020-03-22,Alberta,Transit stations,-50.9
370,2020-03-24,Alberta,Transit stations,-65.78
371,2020-03-26,Alberta,Transit stations,-67.75
372,2020-03-28,Alberta,Transit stations,-62.54
373,2020-02-16,Alberta,Workplace,-2.78
374,2020-02-18,Alberta,Workplace,-5.28
375,2020-02-20,Alberta,Workplace,-1.25
376,2020-02-22,Alberta,Workplace,4.57
377,2020-02-24,Alberta,Workplace,4.4
378,2020-02-26,Alberta,Workplace,4.99
379,2020-02-28,Alberta,Workplace,3.96
380,2020-03-01,Alberta,Workplace,4.03
381,2020-03-03,Alberta,Workplace,5.45
382,2020-03-05,Alberta,Workplace,4.45
383,2020-03-07,Alberta,Workplace,2.72
384,2020-03-09,Alberta,Workplace,3.89
385,2020-03-11,Alberta,Workplace,4.02
386,2020-03-13,Alberta,Workplace,-2.9
387,2020-03-15,Alberta,Workplace,-7.04
388,2020-03-17,Alberta,Workplace,-29.01
389,2020-03-19,Alberta,Workplace,-39.02
390,2020-03-21,Alberta,Workplace,-29.86
391,2020-03-23,Alberta,Workplace,-46.5
392,2020-03-25,Alberta,Workplace,-50.25
393,2020-03-27,Alberta,Workplace,-49.88
394,2020-03-29,Alberta,Workplace,-41.02
395,2020-02-17,Alberta,Residential,15.11
396,2020-02-19,Alberta,Residential,0.75
397,2020-02-21,Alberta,Residential,-0.05
398,2020-02-23,Alberta,Residential,-0.17
399,2020-02-25,Alberta,Residential,-0.14
400,2020-02-27,Alberta,Residential,-0.26
401,2020-02-29,Alberta,Residential,-0.25
402,2020-03-02,Alberta,Residential,-0.4
403,2020-03-04,Alberta,Residential,-0.08
404,2020-03-06,Alberta,Residential,-0.44
405,2020-03-08,Alberta,Residential,1.1
406,2020-03-10,Alberta,Residential,0.67
407,2020-03-12,Alberta,Residential,1.27
408,2020-03-14,Alberta,Residential,6.61
409,2020-03-16,Alberta,Residential,9.38
410,2020-03-18,Alberta,Residential,16.02
411,2020-03-20,Alberta,Residential,18.72
412,2020-03-22,Alberta,Residential,10.77
413,2020-03-24,Alberta,Residential,21.74
414,2020-03-26,Alberta,Residential,22.4
415,2020-03-28,Alberta,Residential,15.57
416,2020-03-01,Alberta,Grocery & pharmacy,10.18
417,2020-03-03,Alberta,Grocery & pharmacy,9.22
418,2020-03-05,Alberta,Grocery & pharmacy,9.46
419,2020-03-07,Alberta,Grocery & pharmacy,2.43
420,2020-03-09,Alberta,Grocery & pharmacy,7.01
421,2020-03-11,Alberta,Grocery & pharmacy,11.21
422,2020-03-13,Alberta,Grocery & pharmacy,30.12
423,2020-03-15,Alberta,Grocery & pharmacy,8.55
424,2020-03-17,Alberta,Grocery & pharmacy,17.27
425,2020-03-19,Alberta,Grocery & pharmacy,3.45
426,2020-03-21,Alberta,Grocery & pharmacy,-9.14
427,2020-03-23,Alberta,Grocery & pharmacy,-10.77
428,2020-03-25,Alberta,Grocery & pharmacy,-11.12
429,2020-03-27,Alberta,Grocery & pharmacy,-11.19
430,2020-03-29,Alberta,Grocery & pharmacy,-29.43
431,2020-02-17,Alberta,Parks,10.0
432,2020-02-19,Alberta,Parks,20.79
433,2020-02-21,Alberta,Parks,18.09
434,2020-02-23,Alberta,Parks,7.82
435,2020-02-25,Alberta,Parks,13.35
436,2020-02-27,Alberta,Parks,12.92
437,2020-02-29,Alberta,Parks,7.98
438,2020-03-02,Alberta,Parks,2.54
439,2020-03-04,Alberta,Parks,4.29
440,2020-03-06,Alberta,Parks,9.44
441,2020-03-08,Alberta,Parks,-9.99
442,2020-03-10,Alberta,Parks,8.54
443,2020-03-12,Alberta,Parks,-6.19
444,2020-03-14,Alberta,Parks,-44.6
445,2020-03-16,Alberta,Parks,-13.14
446,2020-03-18,Alberta,Parks,-24.36
447,2020-03-20,Alberta,Parks,-8.66
448,2020-03-22,Alberta,Parks,15.51
449,2020-03-24,Alberta,Parks,-31.08
450,2020-03-26,Alberta,Parks,-23.74
451,2020-03-28,Alberta,Parks,-39.6
452,2020-02-16,Alberta,Transit stations,3.19
453,2020-02-18,Alberta,Transit stations,-8.81
454,2020-02-20,Alberta,Transit stations,-5.91
455,2020-02-22,Alberta,Transit stations,4.03
456,2020-02-24,Alberta,Transit stations,2.7
457,2020-02-26,Alberta,Transit stations,0.64
458,2020-02-28,Alberta,Transit stations,5.82
459,2020-03-01,Alberta,Transit stations,3.64
460,2020-03-03,Alberta,Transit stations,0.05
461,2020-03-05,Alberta,Transit stations,-0.36
462,2020-03-07,Alberta,Transit stations,-5.63
463,2020-03-09,Alberta,Transit stations,-1.35
464,2020-03-11,Alberta,Transit stations,-4.69
465,2020-03-13,Alberta,Transit stations,-17.36
466,2020-03-15,Alberta,Transit stations,-24.67
467,2020-03-17,Alberta,Transit stations,-45.43
468,2020-03-19,Alberta,Transit stations,-55.86
469,2020-03-21,Alberta,Transit stations,-46.72
470,2020-03-23,Alberta,Transit stations,-62.77
471,2020-03-25,Alberta,Transit stations,-66.12
472,2020-03-27,Alberta,Transit stations,-65.36
473,2020-03-29,Alberta,Transit stations,-62.66
474,2020-02-17,Alberta,Workplace,-67.28
475,2020-02-19,Alberta,Workplace,-1.07
476,2020-02-21,Alberta,Workplace,1.88
477,2020-02-23,Alberta,Workplace,2.5
478,2020-02-25,Alberta,Workplace,4.67
479,2020-02-27,Alberta,Workplace,1.65
480,2020-02-29,Alberta,Workplace,5.06
481,2020-03-02,Alberta,Workplace,5.23
482,2020-03-04,Alberta,Workplace,5.33
483,2020-03-06,Alberta,Workplace,5.92
484,2020-03-08,Alberta,Workplace,1.51
485,2020-03-10,Alberta,Workplace,3.86
486,2020-03-12,Alberta,Workplace,2.43
487,2020-03-14,Alberta,Workplace,-4.88
488,2020-03-16,Alberta,Workplace,-21.9
489,2020-03-18,Alberta,Workplace,-34.97
490,2020-03-20,Alberta,Workplace,-39.81
491,2020-03-22,Alberta,Workplace,-33.51
492,2020-03-24,Alberta,Workplace,-49.5
493,2020-03-26,Alberta,Workplace,-51.3
494,2020-03-28,Alberta,Workplace,-40.1
495,2020-02-16,Alberta,Residential,-1.63
496,2020-02-18,Alberta,Residential,1.96
497,2020-02-20,Alberta,Residential,0.33
498,2020-02-22,Alberta,Residential,-1.01
499,2020-02-24,Alberta,Residential,-0.18
500,2020-02-26,Alberta,Residential,-0.55
501,2020-02-28,Alberta,Residential,-1.17
502,2020-03-01,Alberta,Residential,-0.63
503,2020-03-03,Alberta,Residential,-0.31
504,2020-03-05,Alberta,Residential,-0.17
505,2020-03-07,Alberta,Residential,1.65
506,2020-03-09,Alberta,Residential,0.23
507,2020-03-11,Alberta,Residential,0.59
508,2020-03-13,Alberta,Residential,5.3
509,2020-03-15,Alberta,Residential,5.3
510,2020-03-17,Alberta,Residential,13.16
511,2020-03-19,Alberta,Residential,17.86
512,2020-03-21,Alberta,Residential,12.57
513,2020-03-23,Alberta,Residential,18.73
514,2020-03-25,Alberta,Residential,21.81
515,2020-03-27,Alberta,Residential,22.91
516,2020-03-29,Alberta,Residential,12.86
517,2020-02-17,British Columbia,Retail & recreation,5.26
518,2020-02-20,British Columbia,Retail & recreation,6.17
519,2020-02-22,British Columbia,Retail & recreation,5.05
520,2020-03-20,Yukon,Workplace,-29.78
521,2020-02-16,British Columbia,Retail & recreation,12.04
522,2020-02-19,British Columbia,Retail & recreation,6.33
523,2020-02-21,British Columbia,Retail & recreation,5.82
524,2020-02-23,British Columbia,Retail & recreation,2.63
525,2020-02-25,British Columbia,Retail & recreation,2.29
526,2020-02-27,British Columbia,Retail & recreation,1.62
527,2020-02-29,British Columbia,Retail & recreation,7.48
528,2020-03-02,British Columbia,Retail & recreation,-1.37
529,2020-03-04,British Columbia,Retail & recreation,5.0
530,2020-03-06,British Columbia,Retail & recreation,6.97
531,2020-03-08,British Columbia,Retail & recreation,6.54
532,2020-03-10,British Columbia,Retail & recreation,0.0
533,2020-03-12,British Columbia,Retail & recreation,1.82
534,2020-03-14,British Columbia,Retail & recreation,-6.68
535,2020-03-16,British Columbia,Retail & recreation,-5.73
536,2020-03-18,British Columbia,Retail & recreation,-27.04
537,2020-03-20,British Columbia,Retail & recreation,-37.84
538,2020-03-22,British Columbia,Retail & recreation,-52.71
539,2020-03-24,British Columbia,Retail & recreation,-49.91
540,2020-03-26,British Columbia,Retail & recreation,-54.13
541,2020-03-28,British Columbia,Retail & recreation,-59.59
542,2020-02-16,British Columbia,Grocery & pharmacy,1.51
543,2020-02-18,British Columbia,Grocery & pharmacy,8.01
544,2020-02-20,British Columbia,Grocery & pharmacy,7.55
545,2020-02-22,British Columbia,Grocery & pharmacy,2.69
546,2020-02-24,British Columbia,Grocery & pharmacy,3.54
547,2020-02-26,British Columbia,Grocery & pharmacy,4.17
548,2020-02-28,British Columbia,Grocery & pharmacy,3.49
549,2020-03-01,British Columbia,Grocery & pharmacy,6.9
550,2020-03-03,British Columbia,Grocery & pharmacy,7.17
551,2020-03-05,British Columbia,Grocery & pharmacy,2.89
552,2020-03-07,British Columbia,Grocery & pharmacy,4.36
553,2020-03-09,British Columbia,Grocery & pharmacy,6.2
554,2020-03-11,British Columbia,Grocery & pharmacy,8.09
555,2020-03-13,British Columbia,Grocery & pharmacy,26.89
556,2020-03-15,British Columbia,Grocery & pharmacy,14.54
557,2020-03-17,British Columbia,Grocery & pharmacy,27.49
558,2020-03-19,British Columbia,Grocery & pharmacy,6.25
559,2020-03-21,British Columbia,Grocery & pharmacy,-9.32
560,2020-03-23,British Columbia,Grocery & pharmacy,-15.6
561,2020-03-25,British Columbia,Grocery & pharmacy,-15.98
562,2020-03-27,British Columbia,Grocery & pharmacy,-22.02
563,2020-03-29,British Columbia,Grocery & pharmacy,-28.45
564,2020-02-17,British Columbia,Parks,114.31
565,2020-02-19,British Columbia,Parks,53.5
566,2020-02-21,British Columbia,Parks,43.66
567,2020-02-23,British Columbia,Parks,-2.28
